DRUG,DOSE,ID,OBS,TIME,TIME_UNIT,EVID,CENS,AMT,TINF,WT,UNIT,YTYPE,YNAME,MDV,STUDY,SPECIES,SEX
Docetaxel,15,5114,4.09,120,hours,0,0,.,.,0.2039,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5114,4.84,192,hours,0,0,.,.,0.2039,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5114,4.28,264,hours,0,0,.,.,0.2039,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5114,4.1,336,hours,0,0,.,.,0.2039,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5114,.,432,hours,0,0,.,.,0.2039,10^3/mcL,7,Lymphocytes absolute,1,0470-2008,Rat,Male
Docetaxel,15,5114,5.25,552,hours,0,0,.,.,0.2039,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,5.11,-48,hours,0,0,.,.,0.219,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,2.58,48,hours,0,0,.,.,0.219,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,3.32,120,hours,0,0,.,.,0.219,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,4.63,192,hours,0,0,.,.,0.219,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,5.82,264,hours,0,0,.,.,0.219,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,4.94,336,hours,0,0,.,.,0.219,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,4.26,432,hours,0,0,.,.,0.219,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5115,3.84,552,hours,0,0,.,.,0.219,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5116,7.08,-48,hours,0,0,.,.,0.2188,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5116,3.44,48,hours,0,0,.,.,0.2188,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5116,3.3,120,hours,0,0,.,.,0.2188,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,7.73,-48,hours,0,0,.,.,0.2165,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,4.24,72,hours,0,0,.,.,0.2165,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,6.56,144,hours,0,0,.,.,0.2165,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,6.14,216,hours,0,0,.,.,0.2165,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,6.01,288,hours,0,0,.,.,0.2165,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,6.71,360,hours,0,0,.,.,0.2165,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,4.95,480,hours,0,0,.,.,0.2165,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5117,5.42,552,hours,0,0,.,.,0.2165,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,6.51,-48,hours,0,0,.,.,0.1952,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,2.96,72,hours,0,0,.,.,0.1952,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,5.48,144,hours,0,0,.,.,0.1952,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,7.29,216,hours,0,0,.,.,0.1952,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,6.89,288,hours,0,0,.,.,0.1952,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,5.02,360,hours,0,0,.,.,0.1952,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,4.2,480,hours,0,0,.,.,0.1952,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5118,4.16,552,hours,0,0,.,.,0.1952,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,7.03,-48,hours,0,0,.,.,0.2124,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,3.78,72,hours,0,0,.,.,0.2124,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,5.19,144,hours,0,0,.,.,0.2124,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,6.72,216,hours,0,0,.,.,0.2124,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,5.87,288,hours,0,0,.,.,0.2124,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,4.72,360,hours,0,0,.,.,0.2124,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,6.52,480,hours,0,0,.,.,0.2124,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5119,6.07,552,hours,0,0,.,.,0.2124,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,9.32,-48,hours,0,0,.,.,0.2081,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,3.48,72,hours,0,0,.,.,0.2081,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,8.45,144,hours,0,0,.,.,0.2081,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,12.35,216,hours,0,0,.,.,0.2081,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,9.69,288,hours,0,0,.,.,0.2081,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,6.3,360,hours,0,0,.,.,0.2081,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,6.87,480,hours,0,0,.,.,0.2081,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,15,5120,5.03,552,hours,0,0,.,.,0.2081,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,4.46,-48,hours,0,0,.,.,0.1875,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,3.97,24,hours,0,0,.,.,0.1875,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,4.22,96,hours,0,0,.,.,0.1875,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,6.86,168,hours,0,0,.,.,0.1875,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,6.13,240,hours,0,0,.,.,0.1875,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,6.34,312,hours,0,0,.,.,0.1875,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,5.71,384,hours,0,0,.,.,0.1875,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5121,7.06,552,hours,0,0,.,.,0.1875,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,6.09,-48,hours,0,0,.,.,0.2062,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,4.36,24,hours,0,0,.,.,0.2062,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,7.97,96,hours,0,0,.,.,0.2062,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,9.04,168,hours,0,0,.,.,0.2062,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,8.73,240,hours,0,0,.,.,0.2062,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,9,312,hours,0,0,.,.,0.2062,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,3.92,384,hours,0,0,.,.,0.2062,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5122,8.37,552,hours,0,0,.,.,0.2062,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,5.91,-48,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,5.49,24,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,7.6,96,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,8.58,168,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,9.21,240,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,8.7,312,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,8.42,384,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5123,9.33,552,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,5.11,-48,hours,0,0,.,.,0.1993,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,3.66,24,hours,0,0,.,.,0.1993,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,5.76,96,hours,0,0,.,.,0.1993,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,9.25,168,hours,0,0,.,.,0.1993,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,6.63,240,hours,0,0,.,.,0.1993,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,8.15,312,hours,0,0,.,.,0.1993,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,4.76,384,hours,0,0,.,.,0.1993,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5124,8.54,552,hours,0,0,.,.,0.1993,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,5.71,-48,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,3.74,48,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,6.06,120,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,8.62,192,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,8.39,264,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,6.99,336,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,6.85,432,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5125,8.27,552,hours,0,0,.,.,0.1915,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,4.3,-48,hours,0,0,.,.,0.1873,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,3.33,48,hours,0,0,.,.,0.1873,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,5.48,120,hours,0,0,.,.,0.1873,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,5.77,192,hours,0,0,.,.,0.1873,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,4.94,264,hours,0,0,.,.,0.1873,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,7.36,336,hours,0,0,.,.,0.1873,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,6.85,432,hours,0,0,.,.,0.1873,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5126,7.15,552,hours,0,0,.,.,0.1873,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,5.6,-48,hours,0,0,.,.,0.2125,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,4.7,48,hours,0,0,.,.,0.2125,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,6.46,120,hours,0,0,.,.,0.2125,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,5.95,192,hours,0,0,.,.,0.2125,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,5.64,264,hours,0,0,.,.,0.2125,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,5.3,336,hours,0,0,.,.,0.2125,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,6.96,432,hours,0,0,.,.,0.2125,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5127,6.65,552,hours,0,0,.,.,0.2125,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5128,4.96,-48,hours,0,0,.,.,0.1945,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5128,4.38,48,hours,0,0,.,.,0.1945,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5128,5.18,120,hours,0,0,.,.,0.1945,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5128,6.99,192,hours,0,0,.,.,0.1945,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5128,6.11,264,hours,0,0,.,.,0.1945,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5128,7.07,336,hours,0,0,.,.,0.1945,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5128,6.42,432,hours,0,0,.,.,0.1945,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5128,8.02,552,hours,0,0,.,.,0.1945,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5129,6.14,-48,hours,0,0,.,.,0.1838,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5129,5.73,72,hours,0,0,.,.,0.1838,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5129,6.79,144,hours,0,0,.,.,0.1838,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5129,8.31,216,hours,0,0,.,.,0.1838,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5129,8.77,288,hours,0,0,.,.,0.1838,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5129,6.74,360,hours,0,0,.,.,0.1838,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5129,11.35,480,hours,0,0,.,.,0.1838,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5129,9.54,552,hours,0,0,.,.,0.1838,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5130,5.34,-48,hours,0,0,.,.,0.1912,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5130,5.86,72,hours,0,0,.,.,0.1912,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5130,7.81,144,hours,0,0,.,.,0.1912,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5130,6.79,216,hours,0,0,.,.,0.1912,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5130,5.86,288,hours,0,0,.,.,0.1912,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5130,7.75,360,hours,0,0,.,.,0.1912,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5130,10.14,480,hours,0,0,.,.,0.1912,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5130,10.26,552,hours,0,0,.,.,0.1912,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5131,6.05,-48,hours,0,0,.,.,0.2075,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5131,6.98,72,hours,0,0,.,.,0.2075,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5131,6.17,144,hours,0,0,.,.,0.2075,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5131,3.99,216,hours,0,0,.,.,0.2075,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5131,8.23,288,hours,0,0,.,.,0.2075,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5131,5.93,360,hours,0,0,.,.,0.2075,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5131,9.33,480,hours,0,0,.,.,0.2075,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5131,7.66,552,hours,0,0,.,.,0.2075,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5132,7.36,-48,hours,0,0,.,.,0.1949,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5132,5.88,72,hours,0,0,.,.,0.1949,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5132,7.76,144,hours,0,0,.,.,0.1949,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5132,7.34,216,hours,0,0,.,.,0.1949,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5132,10.88,288,hours,0,0,.,.,0.1949,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5132,6.62,360,hours,0,0,.,.,0.1949,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5132,9.5,480,hours,0,0,.,.,0.1949,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,5,5132,12.39,552,hours,0,0,.,.,0.1949,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5133,3.27,-48,hours,0,0,.,.,0.1951,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5133,2.59,24,hours,0,0,.,.,0.1951,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5133,4.98,96,hours,0,0,.,.,0.1951,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5133,7.61,168,hours,0,0,.,.,0.1951,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5133,5.73,240,hours,0,0,.,.,0.1951,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5133,6.39,312,hours,0,0,.,.,0.1951,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5133,4.8,384,hours,0,0,.,.,0.1951,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5133,7.35,552,hours,0,0,.,.,0.1951,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5134,6.74,-48,hours,0,0,.,.,0.2065,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5134,3.41,24,hours,0,0,.,.,0.2065,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5134,3.19,96,hours,0,0,.,.,0.2065,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5134,10.17,168,hours,0,0,.,.,0.2065,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5134,8.29,240,hours,0,0,.,.,0.2065,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5134,8.74,312,hours,0,0,.,.,0.2065,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5134,5.98,384,hours,0,0,.,.,0.2065,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5134,8.22,552,hours,0,0,.,.,0.2065,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,4.57,-48,hours,0,0,.,.,0.1865,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,2.63,24,hours,0,0,.,.,0.1865,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,4.31,96,hours,0,0,.,.,0.1865,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,7.32,168,hours,0,0,.,.,0.1865,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,5.18,240,hours,0,0,.,.,0.1865,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,6.48,312,hours,0,0,.,.,0.1865,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,5.32,384,hours,0,0,.,.,0.1865,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5135,7.6,552,hours,0,0,.,.,0.1865,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,4.96,-48,hours,0,0,.,.,0.1842,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,2.51,24,hours,0,0,.,.,0.1842,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,2.52,96,hours,0,0,.,.,0.1842,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,6.14,168,hours,0,0,.,.,0.1842,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,5.97,240,hours,0,0,.,.,0.1842,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,5.2,312,hours,0,0,.,.,0.1842,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,4.41,384,hours,0,0,.,.,0.1842,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5136,7.19,552,hours,0,0,.,.,0.1842,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,9.03,-48,hours,0,0,.,.,0.2002,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,4.87,48,hours,0,0,.,.,0.2002,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,5.9,120,hours,0,0,.,.,0.2002,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,11.19,192,hours,0,0,.,.,0.2002,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,10.47,264,hours,0,0,.,.,0.2002,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,10.31,336,hours,0,0,.,.,0.2002,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,10.16,432,hours,0,0,.,.,0.2002,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5137,12.62,552,hours,0,0,.,.,0.2002,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,6.47,-48,hours,0,0,.,.,0.1856,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,4.33,48,hours,0,0,.,.,0.1856,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,5.44,120,hours,0,0,.,.,0.1856,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,7.53,192,hours,0,0,.,.,0.1856,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,7.43,264,hours,0,0,.,.,0.1856,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,7.62,336,hours,0,0,.,.,0.1856,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,7.35,432,hours,0,0,.,.,0.1856,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5138,9.82,552,hours,0,0,.,.,0.1856,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5139,6.39,-48,hours,0,0,.,.,0.1942,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5139,3.51,48,hours,0,0,.,.,0.1942,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5139,3.21,120,hours,0,0,.,.,0.1942,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5139,7.76,192,hours,0,0,.,.,0.1942,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
Docetaxel,10,5139,7.9,264,hours,0,0,.,.,0.1942,10^3/mcL,7,Lymphocytes absolute,0,0470-2008,Rat,Male
